student_id,semester,course_code,course_name,subject_area,credits,instructor,grade_letter,numeric_grade,prior_gpa,study_hours,attendance_rate,gender,age,year_of_study,scholarship,extracurricular,internship,homework_avg,final_exam
2172,2020Fall,CS217,Compiler Design,Systems,3,Anderson,C,73.45,2.85,12.6,60.9,F,22,Junior,0,0,0,76.06,66.99
3137,2020Spring,CS231,Elective 11,Programming,4,Miller,C+,79.77,3.13,36.6,100.0,Other,19,Freshman,0,3,1,77.35,81.24
237,2023Fall,CS218,Parallel Computing,Systems,4,Martinez,B+,88.02,2.65,14.1,91.2,F,18,Freshman,0,4,0,100.0,98.07
3002,2021Spring,CS233,Elective 13,Theory,3,Taylor,B,86.32,3.49,5.1,91.9,F,22,Junior,0,3,1,83.03,89.92
912,2020Spring,CS213,Data Mining,Data Science,3,Hernandez,D,68.73,2.64,29.6,67.6,M,19,Freshman,0,1,0,59.77,71.68
821,2023Fall,CS203,Computer Organization,Systems,3,Brown,B-,82.15,2.78,81.2,94.2,F,18,Freshman,0,5,0,86.97,81.57
3635,2022Fall,CS217,Compiler Design,Systems,4,Thomas,A-,91.66,3.08,27.8,92.8,F,21,Sophomore,0,4,0,91.5,85.87
182,2020Fall,CS227,Elective 7,AI,3,Wilson,B,83.23,3.69,17.3,100.0,M,21,Sophomore,0,0,0,83.75,77.87
2974,2023Fall,CS203,Computer Organization,Systems,3,Lee,B-,82.61,2.85,8.7,82.8,M,23,Junior,0,0,0,75.13,78.85
5508,2022Spring,CS220,Cryptography,Theory,3,Anderson,A,93.64,3.59,6.4,100.0,Other,22,Junior,0,2,0,93.25,94.51
4551,2021Fall,CS101,Intro to Programming,Programming,3,Garcia,C,75.44,2.15,16.6,100.0,F,22,Junior,0,5,0,68.8,73.8
4299,2023Spring,CS206,Networks,Networks,4,Miller,B,86.32,3.28,19.7,78.4,F,20,Sophomore,0,4,0,88.72,93.62
4108,2020Spring,CS233,Elective 13,Theory,3,Rodriguez,A-,92.93,3.2,18.7,100.0,F,22,Junior,0,1,1,95.52,90.39
5121,2023Fall,CS220,Cryptography,Theory,3,Martin,A,96.29,2.77,13.4,82.5,M,18,Freshman,0,2,0,89.71,100.0
1984,2021Spring,CS238,Elective 18,Data Science,4,Anderson,B,86.44,2.76,7.4,75.4,M,20,Sophomore,0,2,0,87.76,88.73
4069,2021Spring,CS235,Elective 15,Systems,3,Smith,B,86.96,3.96,3.2,79.3,M,24,Senior,0,1,0,96.24,86.62
2784,2021Fall,CS236,Elective 16,Algorithms,3,Thomas,C-,71.84,2.53,2.5,84.0,M,18,Freshman,0,4,0,61.12,61.13
4998,2021Fall,CS227,Elective 7,AI,3,Hernandez,C,74.47,3.27,0.0,59.5,M,18,Freshman,0,2,1,72.13,62.07
1927,2023Spring,CS209,Machine Learning,AI,3,Wilson,B-,80.84,3.56,27.8,79.0,M,22,Junior,0,1,0,84.98,77.72
728,2020Fall,CS226,Elective 6,Algorithms,4,Taylor,A,94.46,3.69,22.4,84.7,Other,22,Junior,0,3,0,96.44,100.0
2666,2023Fall,CS228,Elective 8,Systems,3,Anderson,ERR,-10.0,3.8,2.9,83.5,M,19,Freshman,1,6,0,76.07,81.57
3569,2020Spring,CS238,Elective 18,Data Science,3,Thomas,C-,72.24,3.09,19.1,90.6,M,19,Freshman,0,1,0,79.9,70.42
3121,2021Fall,CS235,Elective 15,Systems,3,Brown,A,100.0,3.19,20.9,97.0,M,20,Sophomore,0,2,1,100.0,100.0
2521,2023Spring,CS228,Elective 8,Systems,3,Lee,D,68.43,3.58,10.7,89.5,M,21,Sophomore,0,2,1,65.1,59.94
2159,2023Fall,CS219,Theory of Computation,Theory,3,Garcia,D,63.55,1.33,13.0,82.5,Other,21,Sophomore,0,3,0,,69.3
5411,2022Spring,CS210,AI,AI,3,Garcia,A,95.53,4.0,11.8,92.8,F,21,Sophomore,1,3,1,98.71,100.0
4621,2023Fall,CS206,Networks,Networks,3,Hernandez,B+,87.63,3.6,13.7,80.6,F,18,Freshman,0,6,0,,77.89
2921,2020Spring,CS208,Web Development,Programming,4,Jones,B+,87.59,3.91,17.2,63.4,F,18,Freshman,1,1,0,91.01,88.15
1964,2020Spring,CS216,Human-Computer Interaction,Software Engineering,4,Anderson,B-,80.8,3.89,9.8,70.1,M,21,Sophomore,1,2,0,73.38,77.27
4737,2022Fall,CS204,Operating Systems,Systems,4,Miller,B,83.4,3.0,26.4,85.6,M,24,Senior,0,2,1,80.99,82.14
5075,2023Fall,CS238,Elective 18,Data Science,3,Smith,B,84.92,3.16,12.4,97.3,M,18,Freshman,0,4,0,79.85,90.66
5970,2022Fall,CS211,Cybersecurity,Networks,4,Lee,C+,77.55,3.66,25.6,,Other,19,Freshman,0,2,0,77.42,84.88
2977,2022Spring,CS207,Software Engineering,Software Engineering,3,Martinez,D,69.79,3.0,2.1,72.5,Other,18,Freshman,0,0,1,65.43,71.39
70,2020Spring,CS201,Algorithms,Algorithms,3,Rodriguez,B+,89.89,3.73,22.2,73.4,Other,20,Sophomore,0,1,0,100.0,93.21
5322,2020Fall,CS234,Elective 14,Systems,4,Jones,B+,87.59,2.74,12.8,78.1,M,18,Freshman,0,2,0,81.8,89.47
1941,2021Spring,CS204,Operating Systems,Systems,3,Martin,B,84.46,2.89,13.9,71.1,F,18,Freshman,0,2,0,86.52,86.23
4945,2022Fall,CS223,Elective 3,Data Science,3,Martin,B-,81.62,3.6,0.0,82.2,M,25,Senior,0,2,0,75.1,77.97
3251,2023Fall,CS232,Elective 12,Systems,3,Wilson,C,76.74,3.04,21.9,72.9,Other,21,Sophomore,0,2,0,74.57,80.8
75,2020Spring,CS214,Big Data,Data Science,3,Davis,A-,90.7,2.77,,99.4,Other,18,Freshman,0,1,0,91.52,89.01
3050,2023Spring,CS207,Software Engineering,Software Engineering,3,Rodriguez,A-,90.04,3.35,10.8,99.0,M,23,Junior,0,8,0,85.58,91.44
214,2020Fall,CS206,Networks,Networks,3,Moore,B+,89.49,3.86,7.7,100.0,M,18,Freshman,0,3,0,90.76,
556,2021Spring,CS230,Elective 10,Systems,3,Brown,C+,79.73,2.68,8.2,61.2,M,22,Junior,0,1,0,81.83,92.5
3892,2021Spring,CS229,Elective 9,AI,3,Brown,B,86.05,3.59,19.6,86.6,Other,23,Junior,1,3,0,98.02,85.18
429,2023Fall,CS212,Cloud Computing,Systems,3,Anderson,B+,87.13,3.14,12.7,100.0,M,23,Junior,0,1,0,93.37,95.15
4940,2023Spring,CS212,Cloud Computing,Systems,4,Jones,B-,81.98,3.45,22.8,87.2,Other,22,Junior,0,3,0,,88.81
3668,2022Spring,CS207,Software Engineering,Software Engineering,3,Lopez,D,67.39,2.83,14.2,98.2,Other,18,Freshman,0,1,0,67.68,63.56
2307,2023Spring,CS209,Machine Learning,AI,3,Wilson,A-,90.75,3.02,14.2,100.0,M,24,Senior,0,0,0,96.59,98.45
2278,2022Fall,CS208,Web Development,Programming,4,Jones,B+,87.99,3.37,18.4,100.0,M,18,Freshman,0,5,0,80.18,98.56
3767,2020Fall,CS229,Elective 9,AI,4,Lopez,B-,82.03,3.58,13.7,100.0,M,19,Freshman,1,4,0,88.81,88.81
930,2022Spring,CS222,Elective 2,AI,3,Miller,C+,79.97,2.52,4.8,100.0,M,18,Freshman,0,0,0,78.32,85.68
2391,2021Fall,CS235,Elective 15,Systems,3,Williams,D,66.12,3.51,10.2,80.1,M,19,Freshman,0,2,0,68.54,54.65
203,2020Spring,CS206,Networks,Networks,3,Smith,C-,71.77,3.08,21.4,90.2,Other,18,Freshman,0,0,0,72.65,77.49
3022,2022Fall,CS232,Elective 12,Systems,3,Miller,F,58.62,2.25,12.9,84.7,Other,23,Junior,0,2,0,59.48,59.4
4701,2023Spring,CS201,Algorithms,Algorithms,4,Hernandez,A,94.43,3.6,20.5,79.0,M,18,Freshman,0,3,0,,88.02
1513,2023Fall,CS220,Cryptography,Theory,3,Wilson,C-,72.98,3.33,13.4,100.0,F,19,Freshman,0,1,0,67.27,74.33
2082,2020Spring,CS224,Elective 4,Networks,4,Anderson,C+,79.08,3.31,9.2,86.5,Other,18,Freshman,0,3,0,84.77,74.65
3526,2022Fall,CS227,Elective 7,AI,3,Taylor,B+,87.6,3.51,13.9,92.5,F,23,Junior,0,3,0,87.22,88.74
5638,2021Fall,CS211,Cybersecurity,Networks,3,Martinez,C+,78.59,3.35,23.8,72.2,Other,20,Sophomore,1,3,0,82.21,77.74
5555,2023Fall,CS102,Data Structures,Programming,3,Miller,A,96.64,3.34,0.0,100.0,F,18,Freshman,0,1,0,97.86,96.19
4698,2020Fall,CS220,Cryptography,Theory,4,Rodriguez,B,83.67,3.27,,67.1,F,22,Junior,0,1,0,86.85,78.59
1145,2023Spring,CS228,Elective 8,Systems,3,Johnson,C+,77.56,2.43,34.9,83.2,M,18,Freshman,0,1,0,82.49,
4792,2021Spring,CS102,Data Structures,Programming,4,Hernandez,B+,87.2,3.08,21.5,91.1,M,19,Freshman,0,2,0,86.58,93.93
2194,2022Spring,CS232,Elective 12,Systems,3,Lopez,B-,80.78,3.28,11.8,76.2,M,18,Freshman,0,4,1,79.52,84.97
4151,2021Spring,CS216,Human-Computer Interaction,Software Engineering,3,Davis,B+,87.5,3.48,8.1,,Other,19,Freshman,0,4,0,82.56,90.84
2519,2020Fall,CS203,Computer Organization,Systems,3,Martin,A,93.38,3.84,11.8,95.3,M,21,Sophomore,0,0,0,86.11,100.0
19,2020Fall,CS101,Intro to Programming,Programming,4,Martin,C+,78.16,3.15,24.5,82.6,M,21,Sophomore,0,2,0,76.77,82.6
373,2021Fall,CS235,Elective 15,Systems,3,Anderson,C+,78.68,3.3,8.8,60.3,Other,22,Junior,0,3,0,71.21,85.32
4290,2023Fall,CS228,Elective 8,Systems,3,Wilson,C,76.74,2.84,19.3,,M,18,Freshman,0,3,0,75.05,82.62
3038,2023Spring,CS219,Theory of Computation,Theory,3,Garcia,A,93.12,2.57,20.0,85.4,F,20,Sophomore,0,1,0,85.84,85.53
218,2022Fall,CS201,Algorithms,Algorithms,4,Jones,B+,87.88,2.82,5.7,98.5,Other,18,Freshman,0,3,0,91.41,81.51
2969,2022Spring,CS233,Elective 13,Theory,3,Johnson,C,73.26,2.87,17.9,79.1,F,18,Freshman,0,2,0,71.17,74.02
4878,2023Spring,CS229,Elective 9,AI,4,Johnson,B+,88.64,4.0,23.0,71.6,F,20,Sophomore,1,1,0,,95.4
1630,2020Spring,CS212,Cloud Computing,Systems,4,Taylor,C+,79.68,3.83,17.3,95.4,F,21,Sophomore,1,4,0,72.89,74.72
3042,2022Spring,CS233,Elective 13,Theory,3,Davis,D,65.42,3.37,19.9,81.5,Other,18,Freshman,0,2,0,66.62,64.81
5245,2020Spring,CS102,Data Structures,Programming,3,Hernandez,C+,78.2,2.59,20.4,98.3,M,18,Freshman,0,0,0,84.67,71.37
2251,2022Fall,CS216,Human-Computer Interaction,Software Engineering,3,Thomas,A,99.14,2.94,13.6,100.0,Other,18,Freshman,0,0,0,100.0,98.11
2206,2022Fall,CS222,Elective 2,AI,3,Williams,C,74.42,2.63,16.8,70.1,F,22,Junior,0,2,0,64.55,
5681,2020Fall,CS204,Operating Systems,Systems,3,Lopez,C,75.97,2.78,5.6,,Other,18,Freshman,0,4,0,72.95,81.85
3034,2023Fall,CS204,Operating Systems,Systems,4,Moore,A,100.0,3.94,20.6,86.8,F,20,Sophomore,1,3,0,100.0,91.61
2909,2023Spring,CS210,AI,AI,3,Miller,D,67.24,3.07,8.3,,Other,21,Sophomore,0,2,0,69.89,74.66
961,2022Fall,CS238,Elective 18,Data Science,3,Lee,D,68.42,3.41,,96.1,F,18,Freshman,0,2,0,63.1,53.38
4050,2020Fall,CS228,Elective 8,Systems,3,Garcia,B-,80.48,3.74,5.6,92.0,Other,19,Freshman,0,2,1,86.13,73.27
3959,2022Spring,CS202,Discrete Math,Theory,4,Moore,C+,77.15,3.78,19.7,,F,18,Freshman,0,2,0,79.18,76.87
2854,2022Fall,CS236,Elective 16,Algorithms,3,Lopez,B-,81.49,3.37,19.6,88.7,F,18,Freshman,0,4,1,82.46,71.12
4566,2023Spring,CS203,Computer Organization,Systems,4,Hernandez,B-,82.13,3.3,10.5,80.2,F,18,Freshman,0,4,0,77.66,83.83
49,2021Spring,CS234,Elective 14,Systems,3,Miller,B-,80.06,2.58,16.5,100.0,M,18,Freshman,0,0,0,79.86,87.78
1011,2022Fall,CS101,Intro to Programming,Programming,4,Hernandez,B-,81.24,3.32,31.8,100.0,M,21,Sophomore,0,2,0,83.07,88.84
5673,2021Spring,CS217,Compiler Design,Systems,3,Moore,B+,89.17,3.22,5.7,,F,25,Senior,0,3,0,85.73,91.46
447,2021Fall,CS214,Big Data,Data Science,4,Moore,B-,82.22,3.39,18.0,84.6,Other,18,Freshman,0,1,1,76.31,77.99
44,2022Spring,CS230,Elective 10,Systems,3,Davis,C-,70.36,2.59,14.5,99.7,Other,18,Freshman,0,4,0,80.35,77.37
931,2022Spring,CS218,Parallel Computing,Systems,3,Lopez,B-,80.92,3.08,7.8,84.0,M,19,Freshman,0,2,0,76.44,73.36
3693,2023Fall,CS208,Web Development,Programming,3,Hernandez,C+,78.85,2.75,18.1,88.4,Other,20,Sophomore,0,0,0,88.31,78.15
1051,2020Spring,CS212,Cloud Computing,Systems,4,Lopez,A,93.17,3.53,9.7,83.0,Other,19,Freshman,1,1,0,100.0,93.16
5699,2020Spring,CS224,Elective 4,Networks,3,Williams,B-,80.27,3.31,,99.7,M,24,Senior,0,1,1,81.15,94.22
420,2021Fall,CS227,Elective 7,AI,4,Brown,C-,70.41,3.15,3.9,100.0,F,20,Sophomore,0,5,0,63.5,65.14
2365,2022Spring,CS205,Database Systems,Databases,4,Anderson,C+,79.32,1.54,11.7,82.3,M,18,Freshman,0,2,0,79.31,94.09
4878,2021Spring,CS228,Elective 8,Systems,3,Taylor,C,75.66,3.69,,72.8,F,20,Sophomore,1,1,0,73.66,83.48
1404,2023Fall,CS215,Computer Graphics,Programming,4,Jones,B+,88.56,2.64,11.4,,Other,18,Freshman,0,3,0,83.09,89.66
5020,2021Fall,CS213,Data Mining,Data Science,3,Brown,A,94.3,3.42,20.8,64.7,F,21,Sophomore,0,2,0,89.83,100.0
5403,2020Fall,CS209,Machine Learning,AI,3,Moore,C-,70.04,2.35,21.0,90.7,F,23,Junior,0,0,0,65.65,63.49
4794,2021Spring,CS204,Operating Systems,Systems,4,Taylor,A,93.61,4.0,17.2,71.1,Other,18,Freshman,0,1,0,90.52,100.0
3328,2021Fall,CS228,Elective 8,Systems,4,Smith,B+,89.72,2.27,13.1,59.3,Other,19,Freshman,0,2,0,85.33,98.97
492,2021Fall,CS102,Data Structures,Programming,4,Lopez,C-,71.99,3.28,6.4,54.5,F,22,Junior,0,4,0,72.16,67.44
5965,2020Spring,CS225,Elective 5,Theory,3,Garcia,B-,81.4,3.84,,100.0,Other,18,Freshman,0,0,1,83.65,96.0
1879,2022Fall,CS209,Machine Learning,AI,3,Wilson,C+,79.37,3.16,18.9,82.9,Other,20,Sophomore,0,2,0,75.98,76.01
197,2020Spring,CS221,Elective 1,Algorithms,3,Lee,D,64.91,2.79,4.5,89.0,F,18,Freshman,0,2,0,63.51,77.35
5134,2022Spring,CS222,Elective 2,AI,3,Hernandez,A-,92.19,3.04,19.8,98.7,Other,18,Freshman,0,0,1,98.85,100.0
3587,2021Fall,CS218,Parallel Computing,Systems,4,Lee,B+,87.93,3.53,7.3,86.1,Other,23,Junior,0,0,1,,88.54
642,2021Spring,CS229,Elective 9,AI,3,Smith,B-,82.81,2.41,25.8,67.7,Other,18,Freshman,0,2,0,79.0,85.25
5664,2021Fall,CS213,Data Mining,Data Science,4,Martin,C+,79.12,3.51,14.6,100.0,Other,19,Freshman,0,1,0,73.58,74.21
4508,2023Spring,CS204,Operating Systems,Systems,3,Taylor,C-,71.63,3.57,11.9,100.0,M,18,Freshman,1,1,1,75.04,77.74
5979,2022Fall,CS206,Networks,Networks,3,Moore,C+,78.51,3.51,14.9,75.4,Other,22,Junior,0,3,0,90.29,69.57
4424,2020Fall,CS224,Elective 4,Networks,4,Williams,A,100.0,4.0,8.2,96.1,F,20,Sophomore,0,1,0,100.0,
2029,2020Spring,CS219,Theory of Computation,Theory,3,Jackson,B+,89.82,3.32,22.2,88.7,Other,20,Sophomore,1,3,1,87.25,100.0
3312,2021Spring,CS215,Computer Graphics,Programming,3,Jones,B,83.91,3.35,9.9,,M,21,Sophomore,0,3,0,80.52,81.88
286,2021Fall,CS205,Database Systems,Databases,3,Thomas,C,74.43,3.13,8.5,63.1,Other,22,Junior,0,0,0,74.58,73.56
3908,2020Fall,CS234,Elective 14,Systems,3,Miller,A,96.84,3.27,,91.0,M,20,Sophomore,0,2,1,100.0,98.89
4669,2023Spring,CS211,Cybersecurity,Networks,3,Taylor,B,86.8,3.35,3.0,78.7,M,18,Freshman,0,0,0,87.56,88.12
289,2023Fall,CS227,Elective 7,AI,4,Lee,B,85.69,3.41,5.5,71.0,F,21,Sophomore,0,0,0,88.34,92.76
770,2022Spring,CS211,Cybersecurity,Networks,3,Johnson,B,84.23,3.45,3.6,74.3,M,21,Sophomore,0,2,1,80.05,87.08
50,2020Spring,CS238,Elective 18,Data Science,4,Moore,B,86.26,3.35,15.0,100.0,Other,19,Freshman,0,0,0,87.21,94.49
5628,2021Spring,CS238,Elective 18,Data Science,4,Lopez,C-,72.78,4.0,30.8,76.4,M,18,Freshman,1,3,0,63.77,65.01
2790,2021Spring,CS233,Elective 13,Theory,3,Jackson,B+,88.23,2.64,16.3,89.9,F,20,Sophomore,0,1,0,89.76,74.99
5290,2022Fall,CS217,Compiler Design,Systems,3,Smith,C+,78.65,3.35,26.3,92.8,Other,19,Freshman,0,2,0,89.02,92.5
2896,2022Spring,CS212,Cloud Computing,Systems,3,Smith,A,95.62,3.29,,100.0,F,20,Sophomore,0,2,0,100.0,100.0
1318,2021Spring,CS229,Elective 9,AI,3,Jackson,B-,80.64,3.37,11.1,80.5,Other,19,Freshman,0,3,0,76.61,100.0
3230,2021Spring,CS209,Machine Learning,AI,3,Martinez,A-,90.35,2.79,8.0,84.6,Other,18,Freshman,0,3,0,,96.77
5350,2020Fall,CS211,Cybersecurity,Networks,3,Lopez,B+,88.08,3.46,16.9,91.9,M,20,Sophomore,0,1,0,86.76,82.73
180,2021Fall,CS207,Software Engineering,Software Engineering,3,Thomas,B-,81.84,3.35,28.5,85.9,F,18,Freshman,0,2,0,85.34,85.47
289,2023Fall,CS226,Elective 6,Algorithms,3,Martinez,A,95.5,3.65,12.6,98.0,F,21,Sophomore,0,0,0,99.51,100.0
2116,2020Fall,CS229,Elective 9,AI,3,Hernandez,A-,90.89,3.21,19.9,58.5,Other,21,Sophomore,0,0,0,86.65,83.38
4128,2021Fall,CS217,Compiler Design,Systems,3,Johnson,C+,79.81,3.28,18.1,77.1,F,19,Freshman,0,3,1,73.01,78.32
1678,2023Spring,CS214,Big Data,Data Science,3,Johnson,C,75.99,3.73,10.5,73.3,M,19,Freshman,1,0,0,68.06,85.56
4391,2021Fall,CS201,Algorithms,Algorithms,3,Johnson,D,64.96,1.56,15.1,98.7,F,18,Freshman,0,1,0,,
1383,2021Spring,CS214,Big Data,Data Science,3,Smith,C,73.34,2.47,0.0,68.9,M,19,Freshman,0,2,0,68.65,75.08
659,2021Spring,CS223,Elective 3,Data Science,3,Martinez,B,84.19,2.41,19.1,72.6,F,23,Junior,0,3,0,88.8,85.29
5678,2020Fall,CS227,Elective 7,AI,3,Williams,A,97.24,3.85,11.4,93.1,Other,23,Junior,0,0,0,100.0,87.48
472,2021Spring,CS102,Data Structures,Programming,4,Anderson,B+,87.04,1.95,11.0,97.7,M,18,Freshman,0,2,0,83.97,89.94
5900,2023Spring,CS216,Human-Computer Interaction,Software Engineering,3,Jackson,B-,82.34,4.0,6.7,94.5,Other,21,Sophomore,0,3,0,79.29,82.43
1352,2021Fall,CS231,Elective 11,Programming,4,Garcia,B,85.44,3.08,111.9,67.3,Other,19,Freshman,0,1,0,85.19,74.41
894,2020Spring,CS210,AI,AI,3,Garcia,B,83.84,3.25,13.6,39.2,F,20,Sophomore,0,1,1,91.66,81.74
5428,2022Fall,CS215,Computer Graphics,Programming,3,Wilson,C+,79.85,3.94,10.2,92.6,Other,23,Junior,1,3,0,84.38,70.82
2060,2020Spring,CS216,Human-Computer Interaction,Software Engineering,3,Moore,B,86.17,3.53,18.0,100.0,M,25,Senior,0,0,0,91.47,87.22
5047,2020Spring,CS221,Elective 1,Algorithms,4,Martin,C+,77.75,2.21,17.0,,Other,21,Sophomore,0,4,0,,78.29
168,2020Fall,CS231,Elective 11,Programming,3,Brown,B-,80.75,4.0,0.0,93.6,Other,20,Sophomore,0,6,0,89.95,79.38
897,2021Fall,CS222,Elective 2,AI,4,Jackson,C+,77.82,2.63,16.0,93.5,M,18,Freshman,0,2,0,78.7,92.09
3921,2023Fall,CS216,Human-Computer Interaction,Software Engineering,3,Thomas,C+,79.01,3.75,16.4,94.0,M,18,Freshman,0,3,0,80.66,86.72
232,2020Spring,CS215,Computer Graphics,Programming,3,Lopez,C,74.59,2.64,2.6,100.0,Other,18,Freshman,0,2,0,81.66,92.26
2389,2023Fall,CS224,Elective 4,Networks,4,Taylor,B,84.13,3.94,13.5,100.0,M,22,Junior,0,1,1,84.47,97.96
5636,2022Fall,CS214,Big Data,Data Science,3,Lopez,A-,90.04,2.28,19.1,100.0,Other,22,Junior,0,1,0,89.28,93.75
4583,2023Fall,CS102,Data Structures,Programming,4,Wilson,C+,78.53,3.22,,74.0,F,19,Freshman,0,0,0,72.6,69.08
2090,2022Spring,CS102,Data Structures,Programming,4,Taylor,A-,91.3,1.97,9.6,79.9,F,20,Sophomore,0,3,0,87.94,
3090,2022Fall,CS220,Cryptography,Theory,3,Jackson,B-,82.41,3.25,,,M,23,Junior,0,1,0,83.64,88.5
2241,2022Fall,CS210,AI,AI,3,Martinez,B+,89.38,2.83,0.0,57.4,M,20,Sophomore,0,1,0,94.84,93.92
5928,2023Fall,CS208,Web Development,Programming,3,Davis,C+,78.13,3.49,22.4,91.4,M,19,Freshman,0,2,0,77.15,83.99
556,2021Spring,CS236,Elective 16,Algorithms,4,Rodriguez,B,85.92,2.45,14.5,97.1,M,22,Junior,0,1,0,84.06,95.97
1375,2020Spring,CS226,Elective 6,Algorithms,3,Taylor,D,69.23,3.84,33.2,50.5,F,23,Junior,0,0,0,74.79,
5516,2020Fall,CS233,Elective 13,Theory,3,Hernandez,C+,79.88,2.65,88.7,69.2,M,24,Senior,0,1,0,79.21,76.53
5751,2021Spring,CS202,Discrete Math,Theory,4,Hernandez,C,73.55,3.14,7.5,98.1,F,23,Junior,0,2,0,71.1,85.39
409,2023Fall,CS211,Cybersecurity,Networks,4,Martin,B,85.02,4.0,1.7,100.0,F,22,Junior,0,3,0,79.61,86.94
3087,2020Spring,CS101,Intro to Programming,Programming,3,Williams,C+,79.52,3.45,23.0,100.0,M,18,Freshman,0,1,0,88.67,77.99
1244,2021Fall,CS217,Compiler Design,Systems,4,Lee,B-,80.78,1.96,,79.1,M,21,Sophomore,0,3,0,84.39,85.85
3632,2023Spring,CS235,Elective 15,Systems,3,Lopez,A,99.97,2.26,11.5,81.5,M,19,Freshman,0,1,0,,93.62
2626,2022Spring,CS102,Data Structures,Programming,3,Anderson,C-,71.86,2.24,0.0,100.0,F,18,Freshman,0,1,0,75.54,77.42
1750,2023Fall,CS211,Cybersecurity,Networks,4,Jones,C+,77.97,2.49,,69.3,F,22,Junior,0,0,0,77.45,
5478,2021Spring,CS238,Elective 18,Data Science,4,Martinez,C,76.26,3.21,8.3,71.9,Other,21,Sophomore,0,5,0,73.78,72.74
2286,2021Fall,CS102,Data Structures,Programming,4,Thomas,B+,87.01,3.09,4.3,76.2,F,21,Sophomore,0,1,0,86.23,88.75
1693,2022Fall,CS224,Elective 4,Networks,3,Brown,C-,71.55,4.0,11.0,61.9,F,22,Junior,1,0,0,71.23,67.26
3639,2022Spring,CS219,Theory of Computation,Theory,3,Lopez,C,76.47,3.94,16.9,,M,18,Freshman,0,6,0,77.21,76.76
343,2020Spring,CS203,Computer Organization,Systems,3,Martin,B+,89.36,3.6,22.9,71.4,M,20,Sophomore,0,2,0,88.64,97.37
2428,2021Fall,CS231,Elective 11,Programming,3,Martinez,C-,71.05,2.94,26.5,86.9,Other,18,Freshman,0,0,1,,70.6
5212,2023Fall,CS228,Elective 8,Systems,4,Garcia,C,74.86,3.51,15.5,80.8,M,18,Freshman,0,2,0,70.9,78.02
2646,2020Fall,CS234,Elective 14,Systems,3,Davis,B,86.23,3.22,2.7,81.3,Other,19,Freshman,0,1,0,92.3,
5459,2020Fall,CS215,Computer Graphics,Programming,3,Brown,C+,77.87,3.19,23.9,69.5,Other,21,Sophomore,0,2,0,81.67,71.95
5327,2022Fall,CS208,Web Development,Programming,3,Thomas,C+,77.15,3.43,,89.3,F,20,Sophomore,0,1,0,79.4,90.25
1960,2021Spring,CS207,Software Engineering,Software Engineering,4,Jackson,B+,88.65,3.08,18.5,100.0,Other,18,Freshman,0,0,0,98.28,85.66
339,2022Fall,CS223,Elective 3,Data Science,3,Lopez,C,73.03,2.02,18.3,100.0,Other,18,Freshman,0,0,0,76.63,80.27
4510,2020Spring,CS102,Data Structures,Programming,4,Rodriguez,D,61.96,2.99,29.8,48.9,Other,22,Junior,0,1,0,67.24,60.34
4260,2020Fall,CS233,Elective 13,Theory,3,Taylor,A-,91.77,2.84,13.5,84.7,F,19,Freshman,0,0,0,93.91,100.0
88,2021Fall,CS214,Big Data,Data Science,3,Williams,B,84.2,3.78,13.1,92.5,M,18,Freshman,1,4,0,88.04,80.5
307,2021Fall,CS205,Database Systems,Databases,3,Williams,B+,89.46,3.88,12.5,68.5,M,20,Sophomore,1,1,0,83.74,100.0
4788,2022Spring,CS235,Elective 15,Systems,3,Moore,B+,87.73,3.61,21.1,89.1,Other,19,Freshman,0,0,0,97.19,99.96
787,2021Spring,CS222,Elective 2,AI,4,Hernandez,B-,81.26,2.59,4.9,100.0,F,18,Freshman,0,1,0,85.08,78.36
5124,2023Fall,CS205,Database Systems,Databases,3,Moore,B,84.56,2.5,3.4,79.5,M,21,Sophomore,0,3,0,84.36,87.92
875,2023Spring,CS201,Algorithms,Algorithms,3,Garcia,B,86.52,3.38,9.7,92.1,Other,19,Freshman,0,3,0,94.25,81.81
781,2020Spring,CS226,Elective 6,Algorithms,3,Thomas,D,69.94,2.95,17.8,67.3,M,21,Sophomore,0,1,0,70.95,74.39
4659,2022Fall,CS226,Elective 6,Algorithms,4,Martin,B-,80.55,3.83,18.8,76.6,M,18,Freshman,1,1,0,80.68,79.36
4458,2023Spring,CS101,Intro to Programming,Programming,4,Lopez,B,85.27,3.0,17.6,86.0,M,23,Junior,0,1,0,85.59,97.77
5943,2022Fall,CS102,Data Structures,Programming,3,Thomas,D,69.08,3.0,28.8,100.0,M,21,Sophomore,0,1,0,71.43,76.95
4082,2021Spring,CS214,Big Data,Data Science,3,Jackson,C+,79.71,1.89,12.3,81.6,Other,21,Sophomore,0,6,0,70.05,70.47
5001,2023Spring,CS225,Elective 5,Theory,3,Davis,B-,80.22,2.87,,100.0,M,22,Junior,0,1,0,75.78,92.67
2613,2020Fall,CS204,Operating Systems,Systems,4,Garcia,C,76.61,3.45,17.9,86.6,M,24,Senior,0,0,0,76.14,80.69
2012,2020Fall,CS213,Data Mining,Data Science,3,Davis,C-,71.0,3.23,9.7,90.9,M,21,Sophomore,0,1,0,66.78,62.84
3006,2020Spring,CS229,Elective 9,AI,4,Rodriguez,C-,71.79,3.37,15.9,64.0,M,18,Freshman,0,4,1,68.96,70.37
